Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,"Type","Number of Channels","Resolution (Bits)","Sampling Rate (Per Second)","Data Interface","Voltage Supply Source","Voltage - Supply","Operating Temperature","Mounting Type","Package / Case","Supplier Device Package","Grade","Qualification"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fads1204","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/59/296~4223725~RHB~32.jpg","296-42163-2-ND,296-42163-1-ND,296-42163-6-ND,2156-ADS1204IRHBR-ND","ADS1204IRHBR","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC MODULATOR 16BIT 40K 32VQFN","2,310","15.24","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","Modulator","4","16 b","40k","Parallel","Analog and Digital","2.7V ~ 5.5V","-40°C ~ 105°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/ad5758.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4895/505~CP-32-3~CP~32.JPG","AD5758BCPZ-RL7TR-ND,AD5758BCPZ-RL7CT-ND,AD5758BCPZ-RL7DKR-ND","AD5758BCPZ-RL7","Analog Devices Inc.","Analog Devices Inc.","IC DAC 16BIT 32LFCSP","374","15.67","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC","1","16 b","-","Serial, SPI","Dual ±","±33V","-40°C ~ 115°C","Surface Mount","32-VFQFN Exposed Pad, CSP","32-LFCSP-VQ (5x5)","-","-"
"https://statics.cirrus.com/pubs/proDatasheet/CS5361_F3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2504/598%7E24TSSOP-4%2C4%7E%7E28.jpg","598-CS5361K-KZZRTR-ND,598-CS5361K-KZZRCT-ND,598-CS5361K-KZZRDKR-ND","CS5361K-KZZR","Cirrus Logic Inc.","Cirrus Logic Inc.","IC 24BIT 114DB 192KHZ MULTI-BIT","2,360","17.05","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","24 b","192k","I2S","Analog and Digital","4.75V ~ 5.25V, 3.1V ~ 5.25V","-10°C ~ 70°C","Surface Mount","24-TSSOP (0.173"", 4.40mm Width)","24-TSSOP","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD74412R.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/505;CP-64-15;CP;64.jpg","505-AD74412RBCPZ-RL7TR-ND,505-AD74412RBCPZ-RL7CT-ND,505-AD74412RBCPZ-RL7DKR-ND","AD74412RBCPZ-RL7","Analog Devices Inc.","Analog Devices Inc.","QUAD CHANNEL FLEXI IO; 16-BIT AD","1,874","20.34","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Software Configurable Input/Output","4","16 b","4.8k","SPI","Analog and Digital","14V ~ 26.4V, 2.7V ~ 5.5V","-40°C ~ 85°C","Surface Mount","64-WFQFN Exposed Pad, CSP","64-LFCSP (9x9)","-","-"
"https://statics.cirrus.com/pubs/proDatasheet/CS5361_F3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2504/598%7E24TSSOP-4%2C4%7E%7E28.jpg","598-CS5361K-DZZRTR-ND,598-CS5361K-DZZRCT-ND,598-CS5361K-DZZRDKR-ND","CS5361K-DZZR","Cirrus Logic Inc.","Cirrus Logic Inc.","IC 24BIT 114DB 192KHZ MULTI-BIT","10,343","20.49","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","24 b","192k","I2S","Analog and Digital","4.75V ~ 5.25V, 3.1V ~ 5.25V","-40°C ~ 85°C","Surface Mount","24-TSSOP (0.173"", 4.40mm Width)","24-TSSOP","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD421.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505~RW-16~RW~16.jpg","AD421BRZRLTR-ND,AD421BRZRLCT-ND,AD421BRZRLDKR-ND","AD421BRZRL","Analog Devices Inc.","Analog Devices Inc.","IC DAC 16BIT 16SOIC","2,099","21.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC","1","16 b","-","MICROWIRE™, Serial","Single Supply","3V, 3.3V, 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD421.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505~RW-16~RW~16.jpg","AD421BRZRL7TR-ND,AD421BRZRL7CT-ND,AD421BRZRL7DKR-ND","AD421BRZRL7","Analog Devices Inc.","Analog Devices Inc.","IC DAC 16BIT 16SOIC","1,466","21.19","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC","1","16 b","-","MICROWIRE™, Serial","Single Supply","3V, 3.3V, 5V","-40°C ~ 85°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD1851_1861.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4295/505~RW-16~RW~16.jpg","AD1851RZ-REEL7TR-ND,AD1851RZ-REEL7CT-ND,AD1851RZ-REEL7DKR-ND","AD1851RZ-REEL7","Analog Devices Inc.","Analog Devices Inc.","IC DAC/AUDIO 16BIT 16SOIC","165","22.38","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","1","16 b","-","PCM","Dual ±","±5V","-25°C ~ 70°C","Surface Mount","16-SOIC (0.295"", 7.50mm Width)","16-SOIC","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD2S1210.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/389/48-LQFP.jpg","505-AD2S1210WDSTZRL7TR-ND,505-AD2S1210WDSTZRL7CT-ND,505-AD2S1210WDSTZRL7DKR-ND","AD2S1210WDSTZRL7","Analog Devices Inc.","Analog Devices Inc.","IC R/D CONV 10/12/14/16B 48LQFP","820","32.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","R/D Converter","2","10, 12, 14, 16 b","-","Serial, Parallel","Analog and Digital","4.75V ~ 5.25V","-40°C ~ 125°C","Surface Mount","48-LQFP","48-LQFP (7x7)","Automotive","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fmsc1210y2","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-MSC1210Y5PAGTTR-ND,296-MSC1210Y5PAGTCT-ND,296-MSC1210Y5PAGTDKR-ND","MSC1210Y5PAGT","Texas Instruments","Texas Instruments","IC ADC/DAC 24BIT 1K 64TQFP","596","34.89","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC and DAC: MCU Based","8","24 b","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD2S1210-EP.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/389/48-LQFP.jpg","505-AD2S1210SSTZ-EPRL7TR-ND,505-AD2S1210SSTZ-EPRL7CT-ND,505-AD2S1210SSTZ-EPRL7DKR-ND","AD2S1210SSTZ-EPRL7","Analog Devices Inc.","Analog Devices Inc.","IC R/D CONV 10/12/14/16B 48LQFP","0","38.91","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","R/D Converter","2","10, 12, 14, 16 b","-","Serial, Parallel","Analog and Digital","4.75V ~ 5.25V","-55°C ~ 125°C","Surface Mount","48-LQFP","48-LQFP (7x7)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7891.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5045/505~S-44-2~S~44.JPG","AD7891ASZ-1REELTR-ND,AD7891ASZ-1REELCT-ND,AD7891ASZ-1REELDKR-ND","AD7891ASZ-1REEL","Analog Devices Inc.","Analog Devices Inc.","IC DAS 12BIT 500K 44MQFP","1,077","39.7","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Data Acquisition System (DAS)","8","12 b","500k","Serial, Parallel","Single Supply","5V","-40°C ~ 85°C","Surface Mount","44-QFP","44-MQFP (10x10)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7606_7606-6_7606-4.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4830/505%7EST-64-2%7EST%7E64.JPG","505-AD7606BSTZ-RLTR-ND,505-AD7606BSTZ-RLCT-ND,505-AD7606BSTZ-RLDKR-ND","AD7606BSTZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC DAS/ADC 16BIT 200K 64LQFP","3,901","39.81","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Data Acquisition System (DAS), ADC","8","16 b","200k","DSP, MICROWIRE™, Parallel, QSPI™, Serial, SPI™","Analog and Digital","2.3V ~ 5.25V, 4.75V ~ 5.25V","-40°C ~ 85°C","Surface Mount","64-LQFP","64-LQFP (10x10)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7609.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4830/505~ST-64-2~ST~64.JPG","505-AD7609BSTZ-RLTR-ND,505-AD7609BSTZ-RLCT-ND,505-AD7609BSTZ-RLDKR-ND","AD7609BSTZ-RL","Analog Devices Inc.","Analog Devices Inc.","IC DAS/ADC 18BIT 200K 64LQFP","1,051","53.84","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Data Acquisition System (DAS), ADC","8","18 b","200k","SPI, DSP","Analog and Digital","2.3V ~ 5V, 4.75V ~ 5.25V","-40°C ~ 85°C","Surface Mount","64-LQFP","64-LQFP (10x10)","-","-"
"https://www.akm.com/content/dam/documents/products/audio/audio-dac/ak4499exeq/ak4499exeq-en-productbrief.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/412/64-LQFP.jpg","974-AK4499EXEQTR-ND,974-AK4499EXEQCT-ND,974-AK4499EXEQDKR-ND","AK4499EXEQ","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC DAC 2CH 1536KHZ","112","54.99","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Stereo DAC","2","-","-","Audio Interface","Analog and Digital","5.25V, 1.7V","-40°C ~ 85°C","Surface Mount","64-TQFP Exposed Pad","64-HTQFP (10x10)","-","-"
"https://rocelec.widen.net/view/pdf/tgjyukqgxt/msc1213y3.pdf?t.download=true&u=5oefqw","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/64-TQFP.jpg","296-14762-2-ND,296-14762-1-ND,296-14762-6-ND,2156-MSC1211Y5PAGT-ND","MSC1211Y5PAGT","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/DAC 1K 64TQFP","198","69.47","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC and DAC: MCU Based","8","-","1k","Serial, Parallel","Analog and Digital","2.7V ~ 5.25V","-40°C ~ 125°C","Surface Mount","64-TQFP","64-TQFP (10x10)","-","-"
"https://www.akm.com/content/dam/documents/products/audio/audio-dac/ak4432vt/ak4432vt-en-datasheet.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg","974-1078-2-ND,974-1078-1-ND,974-1078-6-ND","AK4432VT","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC DAC/AUDIO 32BIT 192K 16TSSOP","4,352","1.9","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","32 b","192k","I2S","Analog and Digital","3V ~ 3.6V","-40°C ~ 105°C","Surface Mount","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1753","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/27/16-SSOP.jpg","296-26302-2-ND,296-26302-1-ND,296-26302-6-ND","PCM1754DBQR","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 200K 16SSOP","3,729","1.91","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","200k","I2S","Single Supply","5V","-40°C ~ 85°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1780","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/27/16-SSOP.jpg","296-41373-2-ND,296-41373-1-ND,296-41373-6-ND","PCM1780DBQR","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 200K 16SSOP","12,122","1.92","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","200k","I2S","Single Supply","5V","-25°C ~ 85°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftlv320dac3100","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5792/296%7E4223442%7ERHB%7E32_.jpg","296-27216-2-ND,296-27216-1-ND,296-27216-6-ND","TLV320DAC3100IRHBR","Texas Instruments","Texas Instruments","IC DAC 24BIT 192K 32VQFN","16,191","2.57","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC","2","24 b","192k","I2C, Serial","Analog and Digital","1.8V, 3.3V","-40°C ~ 85°C","Surface Mount","32-VFQFN Exposed Pad","32-VQFN (5x5)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm5101a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296%3B4040064-5%3BPW%3B20.jpg","296-36706-2-ND,296-36706-1-ND,296-36706-6-ND","PCM5101APWR","Texas Instruments","Texas Instruments","IC DAC 16/24/32BIT 384K 20TSSOP","4,961","2.61","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DirectPath™","Active","DAC, Audio","2","16 b, 24 b, 32 b","384k","PCM","Analog and Digital","3V ~ 3.6V","-25°C ~ 85°C","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP","-","-"
"https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/WM8524_v4.1.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/376/RU-16.jpg","WM8524CGEDT/RTR-ND,WM8524CGEDT/RCT-ND,WM8524CGEDT/RDKR-ND","WM8524CGEDT/R","Cirrus Logic Inc.","Cirrus Logic Inc.","IC DAC/AUDIO 24BIT 192K 16TSSOP","5,454","2.62","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","192k","I2S","Single Supply","2.97V ~ 3.63V","-40°C ~ 85°C","Surface Mount","16-TSSOP (0.173"", 4.40mm Width)","16-TSSOP","-","-"
"//mm.digikey.com/Volume0/opasdata/d220001/medias/docus/206/AK5704_Jan2022.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/196/974%7E28QFN0%2C80-4x4%7E%7E28.jpg","974-AK5704ENTR-ND,974-AK5704ENCT-ND,974-AK5704ENDKR-ND","AK5704EN","Asahi Kasei Microdevices/AKM","Asahi Kasei Microdevices/AKM","IC ADC 4CH 32BIT W/MIC-AMP 28QFN","4,133","2.66","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, MIC-AMP","4","32 b","192k","I2S","Analog and Digital","1.7V ~ 3.6V, 1.65V ~ 3.6V","-40°C ~ 85°C (TA)","Surface Mount","28-VFQFN Exposed Pad","28-QFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1780","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/27/16-SSOP.jpg","296-39142-2-ND,296-39142-1-ND,296-39142-6-ND","PCM1781DBQR","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 200K 16SSOP","4,995","2.83","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","200k","I2S","Single Supply","5V","-25°C ~ 85°C","Surface Mount","16-SSOP (0.154"", 3.90mm Width)","16-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm5100a","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296%3B4040064-5%3BPW%3B20.jpg","296-36705-2-ND,296-36705-1-ND,296-36705-6-ND","PCM5100APWR","Texas Instruments","Texas Instruments","IC DAC 16/24/32BIT 384K 20TSSOP","7,849","2.87","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DirectPath™","Active","DAC, Audio","2","16 b, 24 b, 32 b","384k","PCM","Analog and Digital","1.65V ~ 3.46V","-25°C ~ 85°C","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm5122","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/530/28-TSSOP.jpg","296-40482-2-ND,296-40482-1-ND,296-40482-6-ND","PCM5121PWR","Texas Instruments","Texas Instruments","IC DAC 16/24/32BIT 384K 28TSSOP","5,087","2.93","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DirectPath™","Active","DAC, Audio","2","16 b, 24 b, 32 b","384k","PCM","Analog and Digital","1.65V ~ 3.46V","-25°C ~ 85°C","Surface Mount","28-TSSOP (0.173"", 4.40mm Width)","28-TSSOP","-","-"
"https://d3uzseaevmutz1.cloudfront.net/pubs/proDatasheet/WM8523_v4.3.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2477/2156%7E20TSSOP-4%2C4%7E%7E20.jpg","WM8523GEDT/RTR-ND,WM8523GEDT/RCT-ND,WM8523GEDT/RDKR-ND","WM8523GEDT/R","Cirrus Logic Inc.","Cirrus Logic Inc.","IC DAC/AUDIO 24BIT 192K 20TSSOP","9,959","2.94","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","2","24 b","192k","I2C, SPI","Single Supply","2.97V ~ 3.63V","-40°C ~ 85°C","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftlv320adc3101","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4212/296%7E4204104%7ERGE%7E24.jpg","296-39263-2-ND,296-39263-1-ND,296-39263-6-ND,2156-TLV320ADC3101IRGER-ND","TLV320ADC3101IRGER","Texas Instruments","Texas Instruments,Rochester Electronics, LLC","IC ADC/AUDIO 24BIT 96K 24VQFN","9,291","3.57","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","-","Active","ADC, Audio","3","24 b","96k","DSP, I2S","Analog and Digital","1.65V ~ 1.95V, 2.6V ~ 3.6V","-40°C ~ 85°C","Surface Mount","24-VFQFN Exposed Pad","24-VQFN (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https://www.ti.com/lit/gpn/pcm1821","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3730/296%7E4225900%7ERTE%7E20.JPG","296-PCM1821IRTERTR-ND,296-PCM1821IRTERCT-ND,296-PCM1821IRTERDKR-ND","PCM1821IRTER","Texas Instruments","Texas Instruments","STEREO-CHANNEL, 32-BIT, 192-KHZ,","11,338","3.71","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","Burr-Brown™","Active","ADC, Audio","2","-","8k ~ 192k","I2S, TDM","Analog and Digital","3V ~ 3.6V, 1.65V ~ 1.95V","-40°C ~ 125°C (TA)","Surface Mount","20-WFQFN Exposed Pad","20-WQFN (3x3)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm5101a-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/698/296%3B4040064-5%3BPW%3B20.jpg","296-38202-2-ND,296-38202-1-ND,296-38202-6-ND","PCM5100AQPWRQ1","Texas Instruments","Texas Instruments","IC DAC 16/24/32BIT 384K 20TSSOP","638","3.82","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","DirectPath™","Active","DAC, Audio","2","16 b, 24 b, 32 b","384k","PCM","Analog and Digital","1.65V ~ 3.46V","-40°C ~ 125°C","Surface Mount","20-TSSOP (0.173"", 4.40mm Width)","20-TSSOP","Automotive","AEC-Q100"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1681-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/5791/296%7E4073225-6%7EPWP%7E28.jpg","296-41371-2-ND,296-41371-1-ND,296-41371-6-ND","PCM1681PWPR","Texas Instruments","Texas Instruments","IC DAC/AUDIO 24BIT 192K 28HTSSOP","10,782","3.96","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","DAC, Audio","8","24 b","192k","DSP, I2S","Analog and Digital","3V ~ 3.6V, 5V","-40°C ~ 85°C","Surface Mount","28-PowerTSSOP (0.173"", 4.40mm Width)","28-HTSSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fpcm1802","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4843/296_20-SSOP.jpg","296-26304-2-ND,296-26304-1-ND,296-26304-6-ND","PCM1802DBR","Texas Instruments","Texas Instruments","IC ADC/AUDIO 24BIT 96K 20SSOP","1,395","4.03","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","2","24 b","96k","Serial","Analog and Digital","2.7V ~ 3.6V, 4.5V ~ 5.5V","-40°C ~ 85°C","Surface Mount","20-SSOP (0.209"", 5.30mm Width)","20-SSOP","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Fldc1101","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/3977/296%7E4204102-3%7EDRC%7E10.jpg","296-48297-2-ND,296-48297-1-ND,296-48297-6-ND","LDC1101DRCR","Texas Instruments","Texas Instruments","IC IND TO DGTL 24B 180K 10VSON","4,784","4.27","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Inductance-to-Digital Converter","1","24 b","180k","SPI","Single Supply","1.71V ~ 3.46V","-40°C ~ 125°C","Surface Mount","10-VFDFN Exposed Pad","10-VSON (3x3)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7147.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/505%3BCP-24-7%3BCP%3B24.jpg","505-AD7147ACPZ-1500RL7TR-ND,505-AD7147ACPZ-1500RL7CT-ND,505-AD7147ACPZ-1500RL7DKR-ND","AD7147ACPZ-1500RL7","Analog Devices Inc.","Analog Devices Inc.","IC CAP TO DGT 16BIT 250K 24LFCSP","897","4.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","CapTouch™","Active","Capacitance-to-Digital Converter","13","16 b","250k","I2C, Serial","Single Supply","2.6V ~ 3.6V","-40°C ~ 85°C","Surface Mount","24-WFQFN Exposed Pad, CSP","24-LFCSP (4x4)","-","-"
"https://www.analog.com/media/en/technical-documentation/data-sheets/AD7147.pdf","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/22/505%3BCP-24-7%3BCP%3B24.jpg","AD7147PACPZ-1500R7TR-ND,AD7147PACPZ-1500R7CT-ND,AD7147PACPZ-1500R7DKR-ND,2156-AD7147PACPZ-1500R7-ND","AD7147PACPZ-1500R7","Analog Devices Inc.","Analog Devices Inc.,Rochester Electronics, LLC","IC CAP TO DGT 16BIT 250K 24LFCSP","0","4.39","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®,Bulk","CapTouch™","Active","Capacitance-to-Digital Converter","13","16 b","250k","I2C, Serial","Single Supply","2.6V ~ 3.6V","-40°C ~ 85°C","Surface Mount","24-WFQFN Exposed Pad, CSP","24-LFCSP (4x4)","-","-"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Famc1035-q1","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/55/296%7E4214825%7ED%7E8.jpg","296-AMC1035QDRQ1TR-ND,296-AMC1035QDRQ1CT-ND,296-AMC1035QDRQ1DKR-ND","AMC1035QDRQ1","Texas Instruments","Texas Instruments","IC SIGMA-DELT MOD 16BT 82K 8SOIC","6,544","4.58","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","Sigma-Delta Modulator","1","16 b","82k","Serial","Analog and Digital","3V ~ 5.5V, 3V ~5.5V","-40°C ~ 125°C (TA)","Surface Mount","8-SOIC (0.154"", 3.90mm Width)","8-SOIC","Automotive","AEC-Q100"
"https://www.ti.com/general/docs/suppproductinfo.tsp?distId=10&gotoUrl=https%3A%2F%2Fwww.ti.com%2Flit%2Fgpn%2Ftlv320adc3101","//mm.digikey.com/Volume0/opasdata/d220001/medias/images/4212/296%7E4204104%7ERGE%7E24.jpg","296-24027-2-ND,296-24027-1-ND,296-24027-6-ND","TLV320ADC3101IRGET","Texas Instruments","Texas Instruments","IC ADC/AUDIO 24BIT 96K 24VQFN","2,782","4.62","0","1","Tape & Reel (TR),Cut Tape (CT),Digi-Reel®","-","Active","ADC, Audio","3","24 b","96k","DSP, I2S","Analog and Digital","1.65V ~ 1.95V, 2.6V ~ 3.6V","-40°C ~ 85°C","Surface Mount","24-VFQFN Exposed Pad","24-VQFN (4x4)","-","-"
